time,date,dealer_id,part_type,failure
206,2025-07-26,D00,type1,4
206,2025-07-26,D00,type2,7
206,2025-07-26,D00,type3,0
207,2025-07-27,D00,type0,0
207,2025-07-27,D00,type1,4
207,2025-07-27,D00,type2,13
207,2025-07-27,D00,type3,2
208,2025-07-28,D00,type0,0
208,2025-07-28,D00,type1,1
208,2025-07-28,D00,type2,8
208,2025-07-28,D00,type3,2
209,2025-07-29,D00,type0,2
209,2025-07-29,D00,type1,7
209,2025-07-29,D00,type2,12
209,2025-07-29,D00,type3,2
210,2025-07-30,D00,type0,0
210,2025-07-30,D00,type1,3
210,2025-07-30,D00,type2,12
210,2025-07-30,D00,type3,0
211,2025-07-31,D00,type0,3
211,2025-07-31,D00,type1,6
211,2025-07-31,D00,type2,12
211,2025-07-31,D00,type3,0
212,2025-08-01,D00,type0,2
212,2025-08-01,D00,type1,2
212,2025-08-01,D00,type2,9
212,2025-08-01,D00,type3,0
213,2025-08-02,D00,type0,2
213,2025-08-02,D00,type1,4
213,2025-08-02,D00,type2,11
213,2025-08-02,D00,type3,1
214,2025-08-03,D00,type0,2
214,2025-08-03,D00,type1,3
214,2025-08-03,D00,type2,6
214,2025-08-03,D00,type3,0
215,2025-08-04,D00,type0,2
215,2025-08-04,D00,type1,2
215,2025-08-04,D00,type2,9
215,2025-08-04,D00,type3,2
216,2025-08-05,D00,type0,3
216,2025-08-05,D00,type1,3
216,2025-08-05,D00,type2,10
216,2025-08-05,D00,type3,1
217,2025-08-06,D00,type0,1
217,2025-08-06,D00,type1,5
217,2025-08-06,D00,type2,2
217,2025-08-06,D00,type3,1
218,2025-08-07,D00,type0,0
218,2025-08-07,D00,type1,3
218,2025-08-07,D00,type2,9
218,2025-08-07,D00,type3,2
219,2025-08-08,D00,type0,0
219,2025-08-08,D00,type1,2
219,2025-08-08,D00,type2,7
219,2025-08-08,D00,type3,1
220,2025-08-09,D00,type0,1
220,2025-08-09,D00,type1,2
220,2025-08-09,D00,type2,5
220,2025-08-09,D00,type3,0
221,2025-08-10,D00,type0,2
221,2025-08-10,D00,type1,2
221,2025-08-10,D00,type2,9
221,2025-08-10,D00,type3,0
222,2025-08-11,D00,type0,1
222,2025-08-11,D00,type1,4
222,2025-08-11,D00,type2,13
222,2025-08-11,D00,type3,0
223,2025-08-12,D00,type0,0
223,2025-08-12,D00,type1,1
223,2025-08-12,D00,type2,10
223,2025-08-12,D00,type3,0
224,2025-08-13,D00,type0,5
224,2025-08-13,D00,type1,1
224,2025-08-13,D00,type2,10
224,2025-08-13,D00,type3,2
225,2025-08-14,D00,type0,0
225,2025-08-14,D00,type1,3
225,2025-08-14,D00,type2,4
225,2025-08-14,D00,type3,0
226,2025-08-15,D00,type0,0
226,2025-08-15,D00,type1,3
226,2025-08-15,D00,type2,5
226,2025-08-15,D00,type3,1
227,2025-08-16,D00,type0,2
227,2025-08-16,D00,type1,2
227,2025-08-16,D00,type2,8
227,2025-08-16,D00,type3,3
228,2025-08-17,D00,type0,2
228,2025-08-17,D00,type1,2
228,2025-08-17,D00,type2,10
228,2025-08-17,D00,type3,1
229,2025-08-18,D00,type0,1
229,2025-08-18,D00,type1,1
229,2025-08-18,D00,type2,9
229,2025-08-18,D00,type3,0
230,2025-08-19,D00,type0,0
230,2025-08-19,D00,type1,2
230,2025-08-19,D00,type2,11
230,2025-08-19,D00,type3,1
231,2025-08-20,D00,type0,2
231,2025-08-20,D00,type1,4
231,2025-08-20,D00,type2,8
231,2025-08-20,D00,type3,1
232,2025-08-21,D00,type0,2
232,2025-08-21,D00,type1,1
232,2025-08-21,D00,type2,5
232,2025-08-21,D00,type3,0
233,2025-08-22,D00,type0,0
233,2025-08-22,D00,type1,3
233,2025-08-22,D00,type2,5
233,2025-08-22,D00,type3,2
234,2025-08-23,D00,type0,1
234,2025-08-23,D00,type1,1
234,2025-08-23,D00,type2,3
234,2025-08-23,D00,type3,2
235,2025-08-24,D00,type0,3
235,2025-08-24,D00,type1,1
235,2025-08-24,D00,type2,9
235,2025-08-24,D00,type3,0
236,2025-08-25,D00,type0,3
236,2025-08-25,D00,type1,3
236,2025-08-25,D00,type2,4
236,2025-08-25,D00,type3,4
237,2025-08-26,D00,type0,2
237,2025-08-26,D00,type1,2
237,2025-08-26,D00,type2,6
237,2025-08-26,D00,type3,1
238,2025-08-27,D00,type0,1
238,2025-08-27,D00,type1,0
238,2025-08-27,D00,type2,13
238,2025-08-27,D00,type3,1
239,2025-08-28,D00,type0,2
239,2025-08-28,D00,type1,2
239,2025-08-28,D00,type2,7
239,2025-08-28,D00,type3,1
240,2025-08-29,D00,type0,1
240,2025-08-29,D00,type1,3
240,2025-08-29,D00,type2,7
240,2025-08-29,D00,type3,0
241,2025-08-30,D00,type0,2
241,2025-08-30,D00,type1,3
241,2025-08-30,D00,type2,7
241,2025-08-30,D00,type3,1
242,2025-08-31,D00,type0,2
242,2025-08-31,D00,type1,1
242,2025-08-31,D00,type2,6
242,2025-08-31,D00,type3,1
243,2025-09-01,D00,type0,5
243,2025-09-01,D00,type1,1
243,2025-09-01,D00,type2,6
243,2025-09-01,D00,type3,1
244,2025-09-02,D00,type0,1
244,2025-09-02,D00,type1,2
244,2025-09-02,D00,type2,7
244,2025-09-02,D00,type3,1
245,2025-09-03,D00,type0,1
245,2025-09-03,D00,type1,0
245,2025-09-03,D00,type2,8
245,2025-09-03,D00,type3,1
246,2025-09-04,D00,type0,0
246,2025-09-04,D00,type1,3
246,2025-09-04,D00,type2,3
246,2025-09-04,D00,type3,3
247,2025-09-05,D00,type0,2
247,2025-09-05,D00,type1,2
247,2025-09-05,D00,type2,4
247,2025-09-05,D00,type3,0
248,2025-09-06,D00,type0,1
248,2025-09-06,D00,type1,4
248,2025-09-06,D00,type2,3
248,2025-09-06,D00,type3,0
249,2025-09-07,D00,type0,0
249,2025-09-07,D00,type1,1
249,2025-09-07,D00,type2,4
249,2025-09-07,D00,type3,0
250,2025-09-08,D00,type0,1
250,2025-09-08,D00,type1,1
250,2025-09-08,D00,type2,5
250,2025-09-08,D00,type3,1
251,2025-09-09,D00,type0,1
251,2025-09-09,D00,type1,4
251,2025-09-09,D00,type2,5
251,2025-09-09,D00,type3,2
252,2025-09-10,D00,type0,1
252,2025-09-10,D00,type1,1
252,2025-09-10,D00,type2,5
252,2025-09-10,D00,type3,3
253,2025-09-11,D00,type0,1
253,2025-09-11,D00,type1,0
253,2025-09-11,D00,type2,4
253,2025-09-11,D00,type3,0
254,2025-09-12,D00,type0,3
254,2025-09-12,D00,type1,0
254,2025-09-12,D00,type2,4
254,2025-09-12,D00,type3,2
255,2025-09-13,D00,type0,0
255,2025-09-13,D00,type1,1
255,2025-09-13,D00,type2,3
255,2025-09-13,D00,type3,1
256,2025-09-14,D00,type0,1
256,2025-09-14,D00,type1,3
256,2025-09-14,D00,type2,7
256,2025-09-14,D00,type3,0
257,2025-09-15,D00,type0,3
257,2025-09-15,D00,type1,1
257,2025-09-15,D00,type2,3
257,2025-09-15,D00,type3,0
258,2025-09-16,D00,type0,0
258,2025-09-16,D00,type1,1
258,2025-09-16,D00,type2,3
258,2025-09-16,D00,type3,1
259,2025-09-17,D00,type0,2
259,2025-09-17,D00,type1,2
259,2025-09-17,D00,type2,7
259,2025-09-17,D00,type3,1
260,2025-09-18,D00,type0,2
260,2025-09-18,D00,type1,0
260,2025-09-18,D00,type2,5
260,2025-09-18,D00,type3,0
261,2025-09-19,D00,type0,1
261,2025-09-19,D00,type1,0
261,2025-09-19,D00,type2,5
261,2025-09-19,D00,type3,1
262,2025-09-20,D00,type0,3
262,2025-09-20,D00,type1,1
262,2025-09-20,D00,type2,4
262,2025-09-20,D00,type3,2
263,2025-09-21,D00,type0,2
263,2025-09-21,D00,type1,1
263,2025-09-21,D00,type2,3
263,2025-09-21,D00,type3,1
264,2025-09-22,D00,type0,0
264,2025-09-22,D00,type1,2
264,2025-09-22,D00,type2,4
264,2025-09-22,D00,type3,1
265,2025-09-23,D00,type0,0
265,2025-09-23,D00,type1,1
265,2025-09-23,D00,type2,1
265,2025-09-23,D00,type3,1
266,2025-09-24,D00,type0,1
266,2025-09-24,D00,type1,2
266,2025-09-24,D00,type2,5
266,2025-09-24,D00,type3,0
267,2025-09-25,D00,type0,3
267,2025-09-25,D00,type1,1
267,2025-09-25,D00,type2,5
267,2025-09-25,D00,type3,0
268,2025-09-26,D00,type0,3
268,2025-09-26,D00,type1,1
268,2025-09-26,D00,type2,4
268,2025-09-26,D00,type3,2
269,2025-09-27,D00,type0,0
269,2025-09-27,D00,type1,0
269,2025-09-27,D00,type2,0
269,2025-09-27,D00,type3,0
270,2025-09-28,D00,type0,2
270,2025-09-28,D00,type1,1
270,2025-09-28,D00,type2,5
270,2025-09-28,D00,type3,1
271,2025-09-29,D00,type0,0
271,2025-09-29,D00,type1,1
271,2025-09-29,D00,type2,3
271,2025-09-29,D00,type3,2
272,2025-09-30,D00,type0,0
272,2025-09-30,D00,type1,2
272,2025-09-30,D00,type2,2
272,2025-09-30,D00,type3,0
273,2025-10-01,D00,type0,2
273,2025-10-01,D00,type1,1
273,2025-10-01,D00,type2,7
273,2025-10-01,D00,type3,1
274,2025-10-02,D00,type0,5
274,2025-10-02,D00,type1,1
274,2025-10-02,D00,type2,4
274,2025-10-02,D00,type3,2
275,2025-10-03,D00,type0,3
275,2025-10-03,D00,type1,4
275,2025-10-03,D00,type2,6
275,2025-10-03,D00,type3,0
276,2025-10-04,D00,type0,0
276,2025-10-04,D00,type1,0
276,2025-10-04,D00,type2,5
276,2025-10-04,D00,type3,1
277,2025-10-05,D00,type0,0
277,2025-10-05,D00,type1,3
277,2025-10-05,D00,type2,6
277,2025-10-05,D00,type3,0
278,2025-10-06,D00,type0,0
278,2025-10-06,D00,type1,1
278,2025-10-06,D00,type2,4
278,2025-10-06,D00,type3,3
279,2025-10-07,D00,type0,1
279,2025-10-07,D00,type1,1
279,2025-10-07,D00,type2,4
279,2025-10-07,D00,type3,2
280,2025-10-08,D00,type0,0
280,2025-10-08,D00,type1,0
280,2025-10-08,D00,type2,4
280,2025-10-08,D00,type3,1
281,2025-10-09,D00,type0,1
281,2025-10-09,D00,type1,3
281,2025-10-09,D00,type2,1
281,2025-10-09,D00,type3,1
282,2025-10-10,D00,type0,3
282,2025-10-10,D00,type1,2
282,2025-10-10,D00,type2,3
282,2025-10-10,D00,type3,3
283,2025-10-11,D00,type0,0
283,2025-10-11,D00,type1,1
283,2025-10-11,D00,type2,4
283,2025-10-11,D00,type3,1
284,2025-10-12,D00,type0,3
284,2025-10-12,D00,type1,2
284,2025-10-12,D00,type2,4
284,2025-10-12,D00,type3,2
285,2025-10-13,D00,type0,1
285,2025-10-13,D00,type1,3
285,2025-10-13,D00,type2,8
285,2025-10-13,D00,type3,0
286,2025-10-14,D00,type0,1
286,2025-10-14,D00,type1,2
286,2025-10-14,D00,type2,5
286,2025-10-14,D00,type3,1
287,2025-10-15,D00,type0,2
287,2025-10-15,D00,type1,1
287,2025-10-15,D00,type2,3
287,2025-10-15,D00,type3,1
288,2025-10-16,D00,type0,3
288,2025-10-16,D00,type1,1
288,2025-10-16,D00,type2,2
288,2025-10-16,D00,type3,0
289,2025-10-17,D00,type0,0
289,2025-10-17,D00,type1,4
289,2025-10-17,D00,type2,0
289,2025-10-17,D00,type3,0
290,2025-10-18,D00,type0,1
290,2025-10-18,D00,type1,3
290,2025-10-18,D00,type2,3
290,2025-10-18,D00,type3,1
291,2025-10-19,D00,type0,0
291,2025-10-19,D00,type1,1
291,2025-10-19,D00,type2,7
291,2025-10-19,D00,type3,0
292,2025-10-20,D00,type0,1
292,2025-10-20,D00,type1,2
292,2025-10-20,D00,type2,3
292,2025-10-20,D00,type3,2
293,2025-10-21,D00,type0,4
293,2025-10-21,D00,type1,3
293,2025-10-21,D00,type2,1
293,2025-10-21,D00,type3,2
294,2025-10-22,D00,type0,3
294,2025-10-22,D00,type1,1
294,2025-10-22,D00,type2,6
294,2025-10-22,D00,type3,2
295,2025-10-23,D00,type0,0
295,2025-10-23,D00,type1,2
295,2025-10-23,D00,type2,8
295,2025-10-23,D00,type3,2
296,2025-10-24,D00,type0,1
296,2025-10-24,D00,type1,3
296,2025-10-24,D00,type2,8
296,2025-10-24,D00,type3,0
297,2025-10-25,D00,type0,0
297,2025-10-25,D00,type1,2
297,2025-10-25,D00,type2,2
297,2025-10-25,D00,type3,3
298,2025-10-26,D00,type0,0
298,2025-10-26,D00,type1,2
298,2025-10-26,D00,type2,0
298,2025-10-26,D00,type3,0
299,2025-10-27,D00,type0,3
299,2025-10-27,D00,type1,0
299,2025-10-27,D00,type2,7
299,2025-10-27,D00,type3,1
300,2025-10-28,D00,type0,0
300,2025-10-28,D00,type1,1
300,2025-10-28,D00,type2,5
300,2025-10-28,D00,type3,1
301,2025-10-29,D00,type0,0
301,2025-10-29,D00,type1,3
301,2025-10-29,D00,type2,3
301,2025-10-29,D00,type3,2
302,2025-10-30,D00,type0,4
302,2025-10-30,D00,type1,4
302,2025-10-30,D00,type2,3
302,2025-10-30,D00,type3,1
303,2025-10-31,D00,type0,1
303,2025-10-31,D00,type1,3
303,2025-10-31,D00,type2,7
303,2025-10-31,D00,type3,3
304,2025-11-01,D00,type0,3
304,2025-11-01,D00,type1,3
304,2025-11-01,D00,type2,5
304,2025-11-01,D00,type3,1
305,2025-11-02,D00,type0,2
305,2025-11-02,D00,type1,2
305,2025-11-02,D00,type2,7
305,2025-11-02,D00,type3,3
306,2025-11-03,D00,type0,2
306,2025-11-03,D00,type1,2
306,2025-11-03,D00,type2,2
306,2025-11-03,D00,type3,0
307,2025-11-04,D00,type0,2
307,2025-11-04,D00,type1,0
307,2025-11-04,D00,type2,3
307,2025-11-04,D00,type3,5
308,2025-11-05,D00,type0,4
308,2025-11-05,D00,type1,2
308,2025-11-05,D00,type2,2
308,2025-11-05,D00,type3,0
309,2025-11-06,D00,type0,2
309,2025-11-06,D00,type1,2
309,2025-11-06,D00,type2,2
309,2025-11-06,D00,type3,1
310,2025-11-07,D00,type0,2
310,2025-11-07,D00,type1,4
310,2025-11-07,D00,type2,3
310,2025-11-07,D00,type3,1
311,2025-11-08,D00,type0,0
311,2025-11-08,D00,type1,3
311,2025-11-08,D00,type2,3
311,2025-11-08,D00,type3,2
312,2025-11-09,D00,type0,1
312,2025-11-09,D00,type1,2
312,2025-11-09,D00,type2,1
312,2025-11-09,D00,type3,1
313,2025-11-10,D00,type0,4
313,2025-11-10,D00,type1,4
313,2025-11-10,D00,type2,2
313,2025-11-10,D00,type3,1
314,2025-11-11,D00,type0,0
314,2025-11-11,D00,type1,2
314,2025-11-11,D00,type2,4
314,2025-11-11,D00,type3,2
315,2025-11-12,D00,type0,1
315,2025-11-12,D00,type1,2
315,2025-11-12,D00,type2,4
315,2025-11-12,D00,type3,1
316,2025-11-13,D00,type0,1
316,2025-11-13,D00,type1,3
316,2025-11-13,D00,type2,5
316,2025-11-13,D00,type3,3
317,2025-11-14,D00,type0,0
317,2025-11-14,D00,type1,5
317,2025-11-14,D00,type2,3
317,2025-11-14,D00,type3,2
318,2025-11-15,D00,type0,0
318,2025-11-15,D00,type1,3
318,2025-11-15,D00,type2,4
318,2025-11-15,D00,type3,0
319,2025-11-16,D00,type0,1
319,2025-11-16,D00,type1,3
319,2025-11-16,D00,type2,6
319,2025-11-16,D00,type3,2
320,2025-11-17,D00,type0,3
320,2025-11-17,D00,type1,5
320,2025-11-17,D00,type2,3
320,2025-11-17,D00,type3,3
321,2025-11-18,D00,type0,2
321,2025-11-18,D00,type1,3
321,2025-11-18,D00,type2,8
321,2025-11-18,D00,type3,2
322,2025-11-19,D00,type0,0
322,2025-11-19,D00,type1,2
322,2025-11-19,D00,type2,8
322,2025-11-19,D00,type3,3
323,2025-11-20,D00,type0,1
323,2025-11-20,D00,type1,1
323,2025-11-20,D00,type2,2
323,2025-11-20,D00,type3,3
324,2025-11-21,D00,type0,1
324,2025-11-21,D00,type1,4
324,2025-11-21,D00,type2,4
324,2025-11-21,D00,type3,1
325,2025-11-22,D00,type0,0
325,2025-11-22,D00,type1,1
325,2025-11-22,D00,type2,7
325,2025-11-22,D00,type3,2
326,2025-11-23,D00,type0,2
326,2025-11-23,D00,type1,4
326,2025-11-23,D00,type2,3
326,2025-11-23,D00,type3,0
327,2025-11-24,D00,type0,1
327,2025-11-24,D00,type1,4
327,2025-11-24,D00,type2,7
327,2025-11-24,D00,type3,1
328,2025-11-25,D00,type0,2
328,2025-11-25,D00,type1,6
328,2025-11-25,D00,type2,4
328,2025-11-25,D00,type3,3
329,2025-11-26,D00,type0,0
329,2025-11-26,D00,type1,2
329,2025-11-26,D00,type2,7
329,2025-11-26,D00,type3,0
330,2025-11-27,D00,type0,1
330,2025-11-27,D00,type1,3
330,2025-11-27,D00,type2,4
330,2025-11-27,D00,type3,1
331,2025-11-28,D00,type0,3
331,2025-11-28,D00,type1,7
331,2025-11-28,D00,type2,4
331,2025-11-28,D00,type3,4
332,2025-11-29,D00,type0,1
332,2025-11-29,D00,type1,2
332,2025-11-29,D00,type2,8
332,2025-11-29,D00,type3,5
333,2025-11-30,D00,type0,0
333,2025-11-30,D00,type1,4
333,2025-11-30,D00,type2,3
333,2025-11-30,D00,type3,6
334,2025-12-01,D00,type0,1
334,2025-12-01,D00,type1,6
334,2025-12-01,D00,type2,4
334,2025-12-01,D00,type3,6
335,2025-12-02,D00,type0,2
335,2025-12-02,D00,type1,4
335,2025-12-02,D00,type2,4
335,2025-12-02,D00,type3,1
336,2025-12-03,D00,type0,3
336,2025-12-03,D00,type1,3
336,2025-12-03,D00,type2,2
336,2025-12-03,D00,type3,6
337,2025-12-04,D00,type0,0
337,2025-12-04,D00,type1,5
337,2025-12-04,D00,type2,4
337,2025-12-04,D00,type3,0
338,2025-12-05,D00,type0,2
338,2025-12-05,D00,type1,1
338,2025-12-05,D00,type2,2
338,2025-12-05,D00,type3,4
339,2025-12-06,D00,type0,2
339,2025-12-06,D00,type1,3
339,2025-12-06,D00,type2,4
339,2025-12-06,D00,type3,3
340,2025-12-07,D00,type0,0
340,2025-12-07,D00,type1,0
340,2025-12-07,D00,type2,0
340,2025-12-07,D00,type3,3
341,2025-12-08,D00,type0,0
341,2025-12-08,D00,type1,3
341,2025-12-08,D00,type2,3
341,2025-12-08,D00,type3,1
342,2025-12-09,D00,type0,0
342,2025-12-09,D00,type1,3
342,2025-12-09,D00,type2,2
342,2025-12-09,D00,type3,3
343,2025-12-10,D00,type0,2
343,2025-12-10,D00,type1,4
343,2025-12-10,D00,type2,4
343,2025-12-10,D00,type3,4
344,2025-12-11,D00,type0,1
344,2025-12-11,D00,type1,1
344,2025-12-11,D00,type2,2
344,2025-12-11,D00,type3,3
345,2025-12-12,D00,type0,2
345,2025-12-12,D00,type1,5
345,2025-12-12,D00,type2,3
345,2025-12-12,D00,type3,3
346,2025-12-13,D00,type0,1
346,2025-12-13,D00,type1,2
346,2025-12-13,D00,type2,4
346,2025-12-13,D00,type3,3
347,2025-12-14,D00,type0,0
347,2025-12-14,D00,type1,4
347,2025-12-14,D00,type2,6
347,2025-12-14,D00,type3,1
348,2025-12-15,D00,type0,2
348,2025-12-15,D00,type1,10
348,2025-12-15,D00,type2,5
348,2025-12-15,D00,type3,5
349,2025-12-16,D00,type0,3
349,2025-12-16,D00,type1,9
349,2025-12-16,D00,type2,1
349,2025-12-16,D00,type3,3
350,2025-12-17,D00,type0,3
350,2025-12-17,D00,type1,6
350,2025-12-17,D00,type2,5
350,2025-12-17,D00,type3,4
351,2025-12-18,D00,type0,1
351,2025-12-18,D00,type1,4
351,2025-12-18,D00,type2,5
351,2025-12-18,D00,type3,2
352,2025-12-19,D00,type0,2
352,2025-12-19,D00,type1,7
352,2025-12-19,D00,type2,1
352,2025-12-19,D00,type3,3
353,2025-12-20,D00,type0,1
353,2025-12-20,D00,type1,2
353,2025-12-20,D00,type2,3
353,2025-12-20,D00,type3,2
354,2025-12-21,D00,type0,4
354,2025-12-21,D00,type1,5
354,2025-12-21,D00,type2,2
354,2025-12-21,D00,type3,3
355,2025-12-22,D00,type0,0
355,2025-12-22,D00,type1,4
355,2025-12-22,D00,type2,2
355,2025-12-22,D00,type3,5
356,2025-12-23,D00,type0,2
356,2025-12-23,D00,type1,2
356,2025-12-23,D00,type2,8
356,2025-12-23,D00,type3,3
357,2025-12-24,D00,type0,1
357,2025-12-24,D00,type1,8
357,2025-12-24,D00,type2,1
357,2025-12-24,D00,type3,6
358,2025-12-25,D00,type0,2
358,2025-12-25,D00,type1,2
358,2025-12-25,D00,type2,2
358,2025-12-25,D00,type3,4
359,2025-12-26,D00,type0,1
359,2025-12-26,D00,type1,4
359,2025-12-26,D00,type2,4
359,2025-12-26,D00,type3,3
360,2025-12-27,D00,type0,1
360,2025-12-27,D00,type1,3
360,2025-12-27,D00,type2,2
360,2025-12-27,D00,type3,2
361,2025-12-28,D00,type0,2
361,2025-12-28,D00,type1,5
361,2025-12-28,D00,type2,8
361,2025-12-28,D00,type3,3
362,2025-12-29,D00,type0,0
362,2025-12-29,D00,type1,3
362,2025-12-29,D00,type2,3
362,2025-12-29,D00,type3,3
363,2025-12-30,D00,type0,1
363,2025-12-30,D00,type1,2
363,2025-12-30,D00,type2,6
363,2025-12-30,D00,type3,4
364,2025-12-31,D00,type0,0
364,2025-12-31,D00,type1,2
364,2025-12-31,D00,type2,1
364,2025-12-31,D00,type3,7
365,2026-01-01,D00,type0,2
365,2026-01-01,D00,type1,1
365,2026-01-01,D00,type2,4
365,2026-01-01,D00,type3,4
366,2026-01-02,D00,type0,0
366,2026-01-02,D00,type1,4
366,2026-01-02,D00,type2,4
366,2026-01-02,D00,type3,4
367,2026-01-03,D00,type0,1
367,2026-01-03,D00,type1,2
367,2026-01-03,D00,type2,5
367,2026-01-03,D00,type3,3
368,2026-01-04,D00,type0,2
368,2026-01-04,D00,type1,5
368,2026-01-04,D00,type2,5
368,2026-01-04,D00,type3,1
369,2026-01-05,D00,type0,1
369,2026-01-05,D00,type1,4
369,2026-01-05,D00,type2,5
369,2026-01-05,D00,type3,6
370,2026-01-06,D00,type0,0
370,2026-01-06,D00,type1,4
370,2026-01-06,D00,type2,3
370,2026-01-06,D00,type3,4
371,2026-01-07,D00,type0,1
371,2026-01-07,D00,type1,3
371,2026-01-07,D00,type2,5
371,2026-01-07,D00,type3,4
372,2026-01-08,D00,type0,0
372,2026-01-08,D00,type1,5
372,2026-01-08,D00,type2,6
372,2026-01-08,D00,type3,6
373,2026-01-09,D00,type0,1
373,2026-01-09,D00,type1,2
373,2026-01-09,D00,type2,1
373,2026-01-09,D00,type3,6
374,2026-01-10,D00,type0,4
374,2026-01-10,D00,type1,2
374,2026-01-10,D00,type2,5
374,2026-01-10,D00,type3,2
375,2026-01-11,D00,type0,3
375,2026-01-11,D00,type1,4
375,2026-01-11,D00,type2,2
375,2026-01-11,D00,type3,3
376,2026-01-12,D00,type0,0
376,2026-01-12,D00,type1,5
376,2026-01-12,D00,type2,2
376,2026-01-12,D00,type3,6
377,2026-01-13,D00,type0,3
377,2026-01-13,D00,type1,2
377,2026-01-13,D00,type2,3
377,2026-01-13,D00,type3,4
378,2026-01-14,D00,type0,0
378,2026-01-14,D00,type1,4
378,2026-01-14,D00,type2,5
378,2026-01-14,D00,type3,4
379,2026-01-15,D00,type0,4
379,2026-01-15,D00,type1,2
379,2026-01-15,D00,type2,5
379,2026-01-15,D00,type3,6
380,2026-01-16,D00,type0,0
380,2026-01-16,D00,type1,2
380,2026-01-16,D00,type2,4
380,2026-01-16,D00,type3,6
381,2026-01-17,D00,type0,2
381,2026-01-17,D00,type1,1
381,2026-01-17,D00,type2,6
381,2026-01-17,D00,type3,3
382,2026-01-18,D00,type0,2
382,2026-01-18,D00,type1,5
382,2026-01-18,D00,type2,1
382,2026-01-18,D00,type3,7
383,2026-01-19,D00,type0,1
383,2026-01-19,D00,type1,3
383,2026-01-19,D00,type2,1
383,2026-01-19,D00,type3,1
384,2026-01-20,D00,type0,0
384,2026-01-20,D00,type1,3
384,2026-01-20,D00,type2,6
384,2026-01-20,D00,type3,3
385,2026-01-21,D00,type0,0
385,2026-01-21,D00,type1,7
385,2026-01-21,D00,type2,3
385,2026-01-21,D00,type3,1
386,2026-01-22,D00,type0,1
386,2026-01-22,D00,type1,5
386,2026-01-22,D00,type2,5
386,2026-01-22,D00,type3,6
387,2026-01-23,D00,type0,0
387,2026-01-23,D00,type1,4
387,2026-01-23,D00,type2,3
387,2026-01-23,D00,type3,4
388,2026-01-24,D00,type0,3
388,2026-01-24,D00,type1,3
388,2026-01-24,D00,type2,6
388,2026-01-24,D00,type3,4
389,2026-01-25,D00,type0,1
389,2026-01-25,D00,type1,5
389,2026-01-25,D00,type2,5
389,2026-01-25,D00,type3,6
390,2026-01-26,D00,type0,0
390,2026-01-26,D00,type1,1
390,2026-01-26,D00,type2,1
390,2026-01-26,D00,type3,4
391,2026-01-27,D00,type0,1
391,2026-01-27,D00,type1,2
391,2026-01-27,D00,type2,5
391,2026-01-27,D00,type3,1
392,2026-01-28,D00,type0,2
392,2026-01-28,D00,type1,3
392,2026-01-28,D00,type2,1
392,2026-01-28,D00,type3,3
393,2026-01-29,D00,type0,3
393,2026-01-29,D00,type1,4
393,2026-01-29,D00,type2,2
393,2026-01-29,D00,type3,5
394,2026-01-30,D00,type0,2
394,2026-01-30,D00,type1,0
394,2026-01-30,D00,type2,3
394,2026-01-30,D00,type3,3
395,2026-01-31,D00,type0,1
395,2026-01-31,D00,type1,4
395,2026-01-31,D00,type2,5
395,2026-01-31,D00,type3,2
396,2026-02-01,D00,type0,2
396,2026-02-01,D00,type1,3
396,2026-02-01,D00,type2,4
396,2026-02-01,D00,type3,3
397,2026-02-02,D00,type0,2
397,2026-02-02,D00,type1,1
397,2026-02-02,D00,type2,7
397,2026-02-02,D00,type3,4
398,2026-02-03,D00,type0,1
398,2026-02-03,D00,type1,2
398,2026-02-03,D00,type2,4
398,2026-02-03,D00,type3,3
399,2026-02-04,D00,type0,2
399,2026-02-04,D00,type1,2
399,2026-02-04,D00,type2,10
399,2026-02-04,D00,type3,1
400,2026-02-05,D00,type0,6
400,2026-02-05,D00,type1,4
400,2026-02-05,D00,type2,6
400,2026-02-05,D00,type3,1
401,2026-02-06,D00,type0,1
401,2026-02-06,D00,type1,5
401,2026-02-06,D00,type2,2
401,2026-02-06,D00,type3,2
402,2026-02-07,D00,type0,4
402,2026-02-07,D00,type1,3
402,2026-02-07,D00,type2,10
402,2026-02-07,D00,type3,0
403,2026-02-08,D00,type0,1
403,2026-02-08,D00,type1,5
403,2026-02-08,D00,type2,3
403,2026-02-08,D00,type3,5
404,2026-02-09,D00,type0,0
404,2026-02-09,D00,type1,3
404,2026-02-09,D00,type2,4
404,2026-02-09,D00,type3,4
405,2026-02-10,D00,type0,0
405,2026-02-10,D00,type1,4
405,2026-02-10,D00,type2,1
405,2026-02-10,D00,type3,2
406,2026-02-11,D00,type0,2
406,2026-02-11,D00,type1,4
406,2026-02-11,D00,type2,5
406,2026-02-11,D00,type3,1
407,2026-02-12,D00,type0,2
407,2026-02-12,D00,type1,2
407,2026-02-12,D00,type2,5
407,2026-02-12,D00,type3,6
408,2026-02-13,D00,type0,2
408,2026-02-13,D00,type1,7
408,2026-02-13,D00,type2,3
408,2026-02-13,D00,type3,1
409,2026-02-14,D00,type0,2
409,2026-02-14,D00,type1,4
409,2026-02-14,D00,type2,2
409,2026-02-14,D00,type3,4
410,2026-02-15,D00,type0,2
410,2026-02-15,D00,type1,2
410,2026-02-15,D00,type2,3
410,2026-02-15,D00,type3,3
411,2026-02-16,D00,type0,2
411,2026-02-16,D00,type1,0
411,2026-02-16,D00,type2,3
